user_id,variant,converted,order_value
u_000174,variant,0,0.0
u_000175,control,0,0.0
u_000176,control,0,0.0
u_000177,control,0,0.0
u_000178,control,0,0.0
u_000179,control,0,0.0
u_000180,variant,0,0.0
u_000181,control,0,0.0
u_000182,variant,0,0.0
u_000183,control,0,0.0
u_000184,control,0,0.0
u_000185,control,0,0.0
u_000186,variant,0,0.0
u_000187,control,0,0.0
u_000188,variant,0,
u_000189,control,0,0.0
u_000190,variant,0,0.0
u_000191,control,0,0.0
u_000192,control,0,0.0
u_000193,variant,0,0.0
u_000194,control,0,0.0
u_000195,control,0,0.0
u_000196,control,0,0.0
u_000197,variant,0,0.0
u_000198,variant,0,0.0
u_000199,control,0,0.0
u_000200,control,0,0.0
u_000201,control,0,0.0
u_000202,control,0,0.0
u_000203,control,0,0.0
u_000204,control,0,0.0
u_000205,control,0,0.0
u_000206,control,0,0.0
u_000207,control,0,0.0
u_000208,control,0,0.0
u_000209,control,0,0.0
u_000210,control,0,0.0
u_000211,variant,1,43.18
u_000212,control,0,0.0
u_000213,control,0,0.0
u_000214,variant,0,0.0
u_000215,control,0,0.0
u_000216,control,0,0.0
u_000217,variant,1,36.97
u_000218,variant,0,0.0
u_000219,variant,0,0.0
u_000220,variant,0,0.0
u_000221,variant,0,0.0
u_000222,control,0,0.0
u_000223,control,0,0.0
u_000224,control,0,0.0
u_000225,control,0,0.0
u_000226,variant,0,0.0
u_000227,control,0,0.0
u_000228,variant,0,0.0
u_000229,control,0,0.0
u_000230,control,0,0.0
u_000231,variant,0,0.0
u_000232,control,0,0.0
u_000233,control,0,0.0
u_000234,control,0,0.0
u_000235,control,0,0.0
u_000236,control,0,0.0
u_000237,variant,0,0.0
u_000238,variant,0,0.0
u_000239,variant,0,0.0
u_000240,variant,0,0.0
u_000241,variant,0,0.0
u_000242,control,0,0.0
u_000243,variant,0,0.0
u_000244,variant,0,0.0
u_000245,control,0,0.0
u_000246,control,0,0.0
u_000247,variant,1,41.13
u_000248,variant,0,0.0
u_000249,variant,0,0.0
u_000250,control,1,48.71
u_000251,variant,0,0.0
u_000252,control,0,0.0
u_000253,variant,0,0.0
u_000254,variant,0,0.0
u_000255,variant,0,0.0
u_000256,variant,0,0.0
u_000257,control,0,0.0
u_000258,variant,0,0.0
u_000259,variant,0,0.0
u_000260,control,0,0.0
u_000261,control,0,0.0
u_000262,variant,0,0.0
u_000263,control,0,0.0
u_000264,control,1,65.97
u_000265,control,0,0.0
u_000266,control,0,0.0
u_000267,control,1,49.64
u_000268,variant,0,0.0
u_000269,control,0,0.0
u_000270,variant,0,0.0
u_000271,control,0,0.0
u_000272,variant,0,0.0
u_000273,control,0,0.0
u_000274,variant,0,0.0
u_000275,variant,0,0.0
u_000276,variant,0,0.0
u_000277,control,0,0.0
u_000278,control,0,0.0
u_000279,control,0,0.0
u_000280,control,0,0.0
u_000281,control,0,0.0
u_000282,variant,1,52.84
u_000283,control,0,0.0
u_000284,control,0,0.0
u_000285,control,0,0.0
u_000286,variant,0,0.0
u_000287,variant,0,0.0
u_000288,control,0,0.0
u_000289,control,0,0.0
u_000290,control,0,0.0
u_000291,variant,0,0.0
u_000292,variant,0,0.0
u_000293,control,0,0.0
u_000294,control,0,0.0
u_000295,variant,0,0.0
u_000296,variant,1,32.25
u_000297,control,0,0.0
u_000298,control,0,0.0
u_000299,control,0,0.0
u_000300,variant,1,36.89
u_000301,control,0,0.0
u_000302,variant,0,0.0
u_000303,variant,0,0.0
u_000304,variant,0,0.0
u_000305,variant,0,0.0
u_000306,control,0,0.0
u_000307,variant,0,0.0
u_000308,variant,0,0.0
u_000309,variant,0,0.0
u_000310,control,0,0.0
u_000311,control,0,0.0
u_000312,variant,0,0.0
u_000313,control,0,0.0
u_000314,variant,0,0.0
u_000315,control,0,0.0
u_000316,control,0,0.0
u_000317,variant,0,0.0
u_000318,variant,0,0.0
u_000319,variant,0,0.0
u_000320,control,0,0.0
u_000321,control,0,0.0
u_000322,control,0,0.0
u_000323,variant,0,0.0
u_000324,control,0,0.0
u_000325,control,0,0.0
u_000326,control,0,0.0
u_000327,variant,0,
u_000328,variant,0,0.0
u_000329,control,1,64.41
u_000330,variant,0,0.0
u_000331,control,0,0.0
u_000332,control,0,0.0
u_000333,control,0,0.0
u_000334,variant,0,0.0
u_000335,control,0,0.0
u_000336,control,0,0.0
u_000337,variant,0,0.0
u_000338,variant,0,0.0
u_000339,variant,0,0.0
u_000340,variant,0,0.0
u_000341,variant,0,0.0
u_000342,control,0,0.0
u_000343,variant,0,0.0
u_000344,control,0,0.0
u_000345,control,0,0.0
u_000346,variant,1,52.19
u_000347,control,0,0.0
u_000348,control,1,27.49
u_000349,control,0,0.0
u_000350,variant,0,0.0
u_000351,variant,0,0.0
u_000352,control,0,0.0
u_000353,control,0,0.0
u_000354,variant,0,0.0
u_000355,variant,0,0.0
u_000356,control,0,0.0
u_000357,control,0,0.0
u_000358,variant,0,0.0
u_000359,control,1,42.22
u_000360,variant,0,0.0
u_000361,control,0,0.0
u_000362,variant,0,0.0
u_000363,variant,0,0.0
u_000364,variant,0,
u_000365,variant,0,0.0
u_000366,control,1,55.98
u_000367,control,0,0.0
u_000368,control,0,0.0
u_000369,variant,0,0.0
u_000370,variant,0,0.0
u_000371,control,0,0.0
u_000372,variant,0,0.0
u_000373,control,0,0.0
u_000374,control,0,0.0
u_000375,control,1,54.61
u_000376,variant,0,0.0
u_000377,control,0,0.0
u_000378,control,0,0.0
u_000379,variant,0,0.0
u_000380,control,0,0.0
u_000381,control,0,0.0
u_000382,control,0,0.0
u_000383,control,0,0.0
u_000384,control,0,0.0
u_000385,control,0,0.0
u_000386,variant,0,0.0
u_000387,variant,0,0.0
u_000388,variant,0,0.0
u_000389,control,0,0.0
u_000390,control,0,0.0
u_000391,control,0,0.0
u_000392,control,0,0.0
u_000393,variant,0,0.0
u_000394,control,0,0.0
u_000395,variant,0,0.0
u_000396,variant,0,0.0
u_000397,control,0,0.0
u_000398,variant,0,0.0
u_000399,control,0,0.0
u_000400,variant,0,0.0
u_000401,variant,0,0.0
u_000402,control,0,0.0
u_000403,control,0,0.0
u_000404,control,0,0.0
u_000405,variant,0,0.0
u_000406,control,0,0.0
u_000407,variant,0,0.0
u_000408,control,0,0.0
u_000409,variant,0,0.0
u_000410,control,0,0.0
u_000411,variant,0,0.0
u_000412,variant,0,0.0
u_000413,control,0,0.0
u_000414,control,0,0.0
u_000415,control,0,0.0
u_000416,variant,0,
u_000417,variant,0,0.0
u_000418,control,0,0.0
u_000419,variant,0,0.0
u_000420,variant,0,0.0
u_000421,variant,0,0.0
u_000422,control,0,0.0
u_000423,control,0,0.0
u_000424,variant,0,0.0
u_000425,variant,0,0.0
u_000426,variant,0,0.0
u_000427,variant,0,0.0
u_000428,control,0,0.0
u_000429,variant,0,0.0
u_000430,variant,0,0.0
u_000431,variant,1,62.76
u_000432,variant,0,0.0
u_000433,control,0,0.0
u_000434,control,1,40.64
u_000435,variant,0,0.0
u_000436,variant,0,0.0
u_000437,control,0,0.0
u_000438,variant,0,0.0
u_000439,control,0,0.0
u_000440,control,0,0.0
u_000441,variant,0,
u_000442,variant,0,0.0
u_000443,variant,0,0.0
u_000444,variant,0,0.0
u_000445,control,0,0.0
u_000446,control,0,0.0
u_000447,variant,0,0.0
u_000448,control,0,0.0
u_000449,control,0,0.0
u_000450,control,0,0.0
u_000451,control,0,0.0
u_000452,control,0,0.0
u_000453,variant,0,0.0
u_000454,variant,0,0.0
u_000455,control,0,0.0
u_000456,control,0,0.0
u_000457,control,0,0.0
u_000458,variant,0,0.0
u_000459,control,0,0.0
u_000460,control,0,0.0
u_000461,variant,0,0.0
u_000462,control,0,0.0
u_000463,variant,0,0.0
u_000464,variant,0,0.0
u_000465,control,0,0.0
u_000466,control,0,0.0
u_000467,control,0,0.0
u_000468,variant,0,0.0
u_000469,variant,0,0.0
u_000470,variant,0,0.0
u_000471,variant,0,0.0
u_000472,variant,0,0.0
u_000473,control,0,0.0
u_000474,control,0,0.0
u_000475,variant,0,0.0
u_000476,variant,0,0.0
u_000477,control,0,0.0
u_000478,control,0,0.0
u_000479,control,0,0.0
u_000480,control,0,0.0
u_000481,variant,1,42.16
u_000482,variant,0,0.0
u_000483,variant,0,0.0
u_000484,control,0,0.0
u_000485,variant,0,
u_000486,control,0,0.0
u_000487,control,0,0.0
u_000488,variant,0,0.0
u_000489,variant,0,0.0
u_000490,variant,0,0.0
u_000491,control,0,0.0
u_000492,control,0,0.0
u_000493,variant,0,0.0
u_000494,variant,0,0.0
u_000495,control,0,0.0
u_000496,control,0,0.0
u_000497,control,0,0.0
u_000498,control,0,0.0
u_000499,control,0,0.0
u_000500,variant,0,0.0
u_000501,control,0,0.0
u_000502,variant,0,0.0
u_000503,variant,0,0.0
u_000504,control,0,0.0
u_000505,control,0,0.0
u_000506,variant,0,0.0
u_000507,control,0,0.0
u_000508,variant,0,0.0
u_000509,control,0,0.0
u_000510,variant,0,0.0
u_000511,variant,0,
u_000512,control,0,0.0
u_000513,control,0,0.0
u_000514,variant,0,0.0
u_000515,control,0,0.0
u_000516,control,0,0.0
u_000517,variant,0,0.0
u_000518,control,0,0.0
u_000519,variant,0,0.0
u_000520,variant,0,0.0
u_000521,variant,0,0.0
u_000522,control,0,0.0
u_000523,control,0,0.0
u_000524,variant,0,
u_000525,variant,0,0.0
u_000526,control,0,0.0
u_000527,control,0,0.0
u_000528,control,0,0.0
u_000529,control,0,0.0
u_000530,variant,0,0.0
u_000531,variant,0,0.0
u_000532,control,0,0.0
u_000533,variant,0,0.0
u_000534,variant,0,0.0
u_000535,variant,0,0.0
u_000536,variant,0,0.0
u_000537,control,0,0.0
u_000538,variant,0,0.0
u_000539,control,0,0.0
u_000540,control,0,0.0
u_000541,control,0,0.0
u_000542,control,0,0.0
u_000543,variant,0,0.0
u_000544,control,1,45.89
u_000545,control,0,0.0
u_000546,variant,1,55.88
u_000547,control,0,0.0
u_000548,control,0,0.0
u_000549,control,0,0.0
u_000550,variant,1,66.95
u_000551,variant,0,0.0
u_000552,control,0,0.0
u_000553,variant,0,0.0
u_000554,variant,0,0.0
u_000555,control,0,0.0
u_000556,control,0,0.0
u_000557,control,0,0.0
u_000558,control,0,0.0
u_000559,variant,1,63.74
u_000560,control,0,0.0
u_000561,control,0,0.0
u_000562,control,0,0.0
u_000563,variant,0,0.0
u_000564,variant,0,0.0
u_000565,control,0,0.0
u_000566,control,0,0.0
u_000567,variant,0,0.0
u_000568,control,0,0.0
u_000569,control,0,0.0
u_000570,variant,0,0.0
u_000571,control,0,0.0
u_000572,control,0,0.0
u_000573,control,0,0.0
u_000574,control,0,0.0
u_000575,variant,0,0.0
u_000576,control,0,0.0
u_000577,control,0,0.0
u_000578,variant,0,0.0
u_000579,variant,0,0.0
u_000580,control,0,0.0
u_000581,variant,0,0.0
u_000582,variant,0,0.0
u_000583,control,0,0.0
u_000584,control,0,0.0
u_000585,variant,0,0.0
u_000586,control,0,0.0
u_000587,control,0,0.0
u_000588,control,0,0.0
u_000589,control,0,0.0
u_000590,control,0,0.0
u_000591,control,0,0.0
u_000592,variant,0,0.0
u_000593,variant,0,0.0
u_000594,control,0,0.0
u_000595,control,0,0.0
u_000596,variant,0,0.0
u_000597,variant,0,0.0
u_000598,variant,0,0.0
u_000599,control,0,0.0
u_000600,control,0,0.0
u_000601,control,1,40.93
u_000602,variant,0,0.0
u_000603,variant,0,0.0
u_000604,control,0,0.0
u_000605,variant,0,0.0
u_000606,variant,0,0.0
u_000607,variant,0,0.0
u_000608,control,0,0.0
u_000609,control,0,0.0
u_000610,variant,0,0.0
u_000611,control,0,0.0
u_000612,control,0,0.0
u_000613,control,0,0.0
u_000614,control,0,0.0
u_000615,control,0,0.0
u_000616,control,0,0.0
u_000617,variant,0,0.0
u_000618,control,0,0.0
u_000619,variant,0,0.0
u_000620,variant,0,0.0
u_000621,variant,0,0.0
u_000622,variant,0,0.0
u_000623,variant,0,0.0
u_000624,control,0,0.0
u_000625,control,0,0.0
u_000626,variant,0,0.0
u_000627,control,0,0.0
u_000628,variant,0,0.0
u_000629,control,0,0.0
u_000630,control,0,0.0
u_000631,variant,0,0.0
u_000632,variant,0,0.0
u_000633,control,0,0.0
u_000634,variant,0,0.0
u_000635,control,0,0.0
u_000636,control,0,0.0
u_000637,variant,0,0.0
u_000638,control,0,0.0
u_000639,control,0,0.0
u_000640,control,0,0.0
u_000641,control,0,0.0
u_000642,variant,0,0.0
u_000643,control,0,0.0
u_000644,variant,0,0.0
u_000645,variant,0,0.0
u_000646,control,0,0.0
u_000647,variant,0,0.0
u_000648,control,0,0.0
u_000649,control,0,0.0
u_000650,variant,0,0.0
u_000651,variant,0,0.0
u_000652,control,0,0.0
u_000653,variant,0,0.0
u_000654,variant,0,0.0
u_000655,control,0,0.0
u_000656,variant,0,0.0
u_000657,control,0,0.0
u_000658,control,0,0.0
u_000659,control,0,0.0
u_000660,control,0,0.0
u_000661,variant,1,34.7
u_000662,control,0,0.0
u_000663,control,0,0.0
u_000664,control,0,0.0
u_000665,control,0,0.0
u_000666,control,0,0.0
u_000667,control,0,0.0
u_000668,control,0,0.0
u_000669,control,0,0.0
u_000670,control,0,0.0
u_000671,variant,0,0.0
u_000672,control,0,0.0
u_000673,variant,0,0.0
u_000674,variant,0,0.0
u_000675,control,1,31.37
u_000676,control,0,0.0
u_000677,control,0,0.0
u_000678,control,0,0.0
u_000679,control,0,0.0
u_000680,variant,0,0.0
u_000681,control,0,0.0
u_000682,control,0,0.0
u_000683,variant,0,0.0
u_000684,variant,0,0.0
u_000685,control,0,0.0
u_000686,control,0,0.0
u_000687,control,0,0.0
u_000688,variant,0,0.0
u_000689,variant,0,
u_000690,control,0,0.0
u_000691,control,0,0.0
u_000692,control,0,0.0
u_000693,variant,0,0.0
u_000694,control,0,0.0
u_000695,control,0,0.0
u_000696,control,0,0.0
u_000697,variant,1,68.9
u_000698,control,0,0.0
u_000699,variant,0,0.0
u_000700,control,0,0.0
u_000701,control,1,44.85
u_000702,control,0,0.0
u_000703,control,0,0.0
u_000704,control,0,0.0
u_000705,control,0,0.0
u_000706,control,0,0.0
u_000707,control,0,0.0
u_000708,variant,0,0.0
u_000709,control,0,0.0
u_000710,variant,0,0.0
u_000711,variant,0,0.0
u_000712,variant,0,0.0
u_000713,control,0,0.0
u_000714,control,0,0.0
u_000715,variant,0,0.0
u_000716,control,1,28.27
u_000717,control,0,0.0
u_000718,control,0,0.0
u_000719,control,0,0.0
u_000720,control,0,0.0
u_000721,control,0,0.0
u_000722,variant,0,0.0
u_000723,control,0,0.0
u_000724,control,0,0.0
u_000725,variant,0,0.0
u_000726,control,0,0.0
u_000727,control,0,0.0
u_000728,control,0,0.0
u_000729,control,0,0.0
u_000730,control,0,0.0
u_000731,control,0,0.0
u_000732,variant,0,0.0
u_000733,variant,0,0.0
u_000734,control,0,0.0
u_000735,variant,0,0.0
u_000736,variant,0,0.0
u_000737,variant,0,0.0
u_000738,control,0,0.0
u_000739,variant,0,0.0
u_000740,control,0,0.0
u_000741,control,0,0.0
u_000742,variant,0,0.0
u_000743,control,0,0.0
u_000744,control,0,0.0
u_000745,control,0,0.0
u_000746,variant,0,0.0
u_000747,control,0,0.0
u_000748,control,0,0.0
u_000749,variant,0,0.0
u_000750,control,0,0.0
u_000751,control,0,0.0
u_000752,variant,0,0.0
u_000753,variant,0,0.0
u_000754,variant,0,0.0
u_000755,control,0,0.0
u_000756,control,0,0.0
u_000757,variant,0,0.0
u_000758,control,1,41.09
u_000759,variant,0,0.0
u_000760,control,0,0.0
u_000761,variant,0,0.0
u_000762,control,0,0.0
u_000763,variant,0,0.0
u_000764,control,0,0.0
u_000765,variant,0,0.0
u_000766,control,0,0.0
u_000767,control,0,0.0
u_000768,control,1,64.91
u_000769,control,1,47.08
u_000770,control,0,0.0
u_000771,control,0,0.0
u_000772,variant,0,0.0
u_000773,variant,0,0.0
u_000774,variant,0,0.0
u_000775,control,0,0.0
u_000776,control,0,0.0
u_000777,control,0,0.0
u_000778,control,0,0.0
u_000779,control,0,0.0
u_000780,variant,0,0.0
u_000781,control,0,0.0
u_000782,control,0,0.0
u_000783,control,0,0.0
u_000784,control,0,0.0
u_000785,control,0,0.0
u_000786,control,0,0.0
u_000787,control,0,0.0
u_000788,control,0,0.0
u_000789,variant,0,0.0
u_000790,variant,0,0.0
u_000791,control,0,0.0
u_000792,control,0,0.0
u_000793,control,0,0.0
u_000794,variant,0,0.0
u_000795,control,0,0.0
u_000796,control,0,0.0
u_000797,control,0,0.0
u_000798,variant,0,0.0
u_000799,control,0,0.0
u_000800,control,0,0.0
u_000801,control,0,0.0
u_000802,control,0,0.0
u_000803,control,0,0.0
u_000804,variant,0,0.0
u_000805,variant,0,0.0
u_000806,variant,0,0.0
u_000807,variant,0,
u_000808,control,0,0.0
u_000809,variant,0,0.0
u_000810,variant,0,0.0
u_000811,control,0,0.0
u_000812,variant,0,0.0
u_000813,variant,0,0.0
u_000814,variant,0,0.0
u_000815,variant,0,0.0
u_000816,control,0,0.0
u_000817,variant,0,0.0
u_000818,control,0,0.0
u_000819,variant,0,0.0
u_000820,variant,0,0.0
u_000821,control,0,0.0
u_000822,control,0,0.0
u_000823,variant,0,0.0
u_000824,control,0,0.0
u_000825,control,0,0.0
u_000826,control,0,0.0
u_000827,variant,0,
u_000828,control,0,0.0
u_000829,control,0,0.0
u_000830,variant,0,0.0
u_000831,control,0,0.0
u_000832,variant,0,0.0
u_000833,control,0,0.0
u_000834,control,0,0.0
u_000835,variant,0,0.0
u_000836,control,0,0.0
u_000837,variant,0,0.0
u_000838,control,0,0.0
u_000839,variant,0,0.0
u_000840,control,0,0.0
u_000841,variant,0,0.0
u_000842,control,0,0.0
u_000843,variant,0,0.0
u_000844,control,0,0.0
u_000845,variant,0,0.0
u_000846,control,0,0.0
u_000847,control,0,0.0
u_000848,variant,0,0.0
u_000849,control,0,0.0
u_000850,variant,0,0.0
u_000851,variant,0,0.0
u_000852,control,1,50.0
u_000853,variant,0,0.0
u_000854,control,0,0.0
u_000855,variant,0,0.0
u_000856,control,0,0.0
u_000857,control,0,0.0
u_000858,variant,0,0.0
u_000859,variant,0,0.0
u_000860,variant,0,0.0
u_000861,variant,0,0.0
u_000862,control,0,0.0
u_000863,control,0,0.0
u_000864,control,0,0.0
u_000865,variant,0,0.0
u_000866,control,0,0.0
u_000867,variant,0,0.0
u_000868,control,0,0.0
u_000869,control,0,0.0
u_000870,variant,0,0.0
u_000871,control,0,0.0
u_000872,control,1,26.6
u_000873,control,0,0.0
u_000874,variant,0,0.0
u_000875,control,0,0.0
u_000876,control,0,0.0
u_000877,control,0,0.0
u_000878,control,0,0.0
u_000879,control,0,0.0
u_000880,variant,0,0.0
u_000881,control,0,0.0
u_000882,variant,0,0.0
u_000883,variant,0,0.0
u_000884,variant,0,0.0
u_000885,control,0,0.0
u_000886,control,0,0.0
u_000887,control,0,0.0
u_000888,control,0,0.0
u_000889,control,0,0.0
u_000890,control,0,0.0
u_000891,control,0,0.0
u_000892,control,0,0.0
u_000893,control,0,0.0
u_000894,control,0,0.0
u_000895,variant,0,0.0
u_000896,control,0,0.0
u_000897,variant,0,0.0
u_000898,control,0,0.0
u_000899,variant,0,0.0
u_000900,control,0,0.0
u_000901,control,0,0.0
u_000902,variant,0,0.0
u_000903,control,0,0.0
u_000904,control,0,0.0
u_000905,control,0,0.0
u_000906,variant,0,0.0
u_000907,variant,0,0.0
u_000908,control,0,0.0
u_000909,variant,0,0.0
u_000910,control,0,0.0
u_000911,control,0,0.0
u_000912,control,0,0.0
u_000913,control,0,0.0
u_000914,variant,0,0.0
u_000915,variant,0,0.0
u_000916,variant,0,0.0
u_000917,variant,0,0.0
u_000918,control,0,0.0
u_000919,variant,0,0.0
u_000920,control,0,0.0
u_000921,variant,0,0.0
u_000922,control,0,0.0
u_000923,variant,0,0.0
u_000924,variant,0,0.0
u_000925,control,0,0.0
u_000926,control,0,0.0
u_000927,control,0,0.0
u_000928,control,0,0.0
u_000929,variant,0,0.0
u_000930,control,0,0.0
u_000931,control,0,0.0
u_000932,control,1,64.59
u_000933,control,0,0.0
u_000934,control,0,0.0
u_000935,variant,0,0.0
u_000936,variant,0,
u_000937,variant,0,0.0
u_000938,control,0,0.0
u_000939,control,0,0.0
u_000940,control,1,76.85
u_000941,control,0,0.0
u_000942,control,0,0.0
u_000943,control,0,0.0
u_000944,variant,0,0.0
u_000945,control,0,0.0
u_000946,control,0,0.0
u_000947,control,0,0.0
u_000948,variant,0,0.0
u_000949,control,0,0.0
u_000950,variant,0,0.0
u_000951,control,0,0.0
u_000952,control,0,0.0
u_000953,control,0,0.0
u_000954,control,0,0.0
u_000955,control,0,0.0
u_000956,variant,0,0.0
u_000957,variant,0,0.0
u_000958,control,0,0.0
u_000959,control,0,0.0
u_000960,control,1,71.77
u_000961,variant,0,0.0
u_000962,control,0,0.0
u_000963,control,0,0.0
u_000964,control,0,0.0
u_000965,variant,0,0.0
u_000966,control,0,0.0
u_000967,control,0,0.0
u_000968,control,0,0.0
u_000969,variant,0,0.0
u_000970,control,0,0.0
u_000971,variant,0,0.0
u_000972,variant,0,0.0
u_000973,control,0,0.0
u_000974,variant,0,0.0
u_000975,variant,0,0.0
u_000976,control,0,0.0
u_000977,variant,0,0.0
u_000978,control,0,0.0
u_000979,control,0,0.0
